ID,ShotsCode,EquipmentID,TriggerTime,Monitor,CreateTime
336,562,192.168.0.101,2020-07-20 17:08:20,"240,235,236,230,225,248,48,0,999,999,44.40,41.03,104.50,465,90,0,0,0,536,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,207,330,869,1165,1009,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.62,7.46,8.90,11.8,60.10,63.47,999,0,0,67.33,0,1321,50.2,37.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A7",2020-07-20 17:08:03.317
341,563,192.168.0.101,2020-07-20 17:09:09,"240,235,236,230,225,248,48,0,999,999,44.40,41.14,104.50,465,90,0,0,0,539,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,215,330,871,1167,1010,180,0.0,180,0.0,-37,0.0,-37,0.0,0.00,49.62,7.46,8.93,11.8,60.10,63.36,999,0,0,67.23,0,1323,50.2,37.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A7",2020-07-20 17:08:53.723
350,564,192.168.0.101,2020-07-20 17:09:59,"240,235,236,230,225,248,48,0,999,999,44.40,41.09,104.50,465,90,0,0,0,538,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,211,329,869,1168,1011,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.62,7.46,8.97,11.9,60.10,63.41,999,0,0,67.26,0,1322,50.2,37.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C0",2020-07-20 17:09:43.783
356,565,192.168.0.101,2020-07-20 17:10:49,"240,235,236,230,225,248,48,0,999,999,44.40,41.16,104.50,465,90,0,0,0,539,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,215,328,870,1170,1012,180,0.0,180,0.0,-38,0.1,-38,0.1,0.00,49.62,7.46,8.96,11.9,60.10,63.34,999,0,0,67.21,0,1325,50.2,37.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2",2020-07-20 17:10:32.847
362,566,192.168.0.101,2020-07-20 17:11:38,"240,235,236,230,225,248,48,0,999,999,44.40,41.22,104.50,465,90,0,0,0,541,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,221,328,869,1169,1011,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.62,7.46,8.85,11.7,60.10,63.28,999,0,0,67.15,0,1322,50.2,37.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AD",2020-07-20 17:11:22.877
368,567,192.168.0.101,2020-07-20 17:12:28,"240,235,236,230,225,248,48,0,999,999,44.40,41.19,104.50,465,90,0,0,0,539,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,216,326,864,1168,1009,180,0.0,180,0.0,-37,0.0,-37,0.0,0.00,49.62,7.46,8.91,11.8,60.10,63.31,999,0,0,67.18,0,1319,50.2,37.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BB",2020-07-20 17:12:12.927
375,568,192.168.0.101,2020-07-20 17:13:17,"240,235,236,230,225,248,48,0,999,999,44.40,41.16,104.50,465,90,0,0,0,537,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,216,325,863,1166,1007,180,0.0,180,0.0,-37,0.0,-37,0.0,0.00,49.62,7.46,8.95,11.9,60.10,63.34,999,0,0,67.20,0,1317,50.2,37.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AC",2020-07-20 17:13:01.967
382,569,192.168.0.101,2020-07-20 17:14:07,"240,235,236,230,225,248,48,0,999,999,44.40,41.11,104.50,465,90,0,0,0,535,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,212,324,862,1163,1004,180,0.0,180,0.0,-37,0.0,-37,0.0,0.00,49.62,7.46,8.92,11.8,60.10,63.39,999,0,0,67.26,0,1315,50.2,37.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A3",2020-07-20 17:13:51.987
390,570,192.168.0.101,2020-07-20 17:14:57,"240,235,236,230,225,247,48,0,999,999,44.40,41.19,104.50,465,90,0,0,0,537,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,219,324,865,1164,1005,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.62,7.46,8.94,11.9,60.10,63.31,999,0,0,67.19,0,1320,50.2,37.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AE",2020-07-20 17:14:41.037
395,571,192.168.0.101,2020-07-20 17:15:46,"240,235,236,230,225,248,48,0,999,999,44.40,41.12,104.50,465,90,0,0,0,535,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,214,324,862,1165,1004,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.62,7.46,8.93,11.9,60.10,63.38,999,0,0,67.25,0,1315,50.2,37.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A8",2020-07-20 17:15:31.067
402,572,192.168.0.101,2020-07-20 17:16:36,"240,235,236,230,225,248,48,0,999,999,44.40,41.21,104.50,465,90,0,0,0,537,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,220,325,864,1165,1004,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.62,7.46,8.96,11.9,60.10,63.29,999,0,0,67.17,0,1319,50.2,37.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B2",2020-07-20 17:16:21.097
408,573,192.168.0.101,2020-07-20 17:17:26,"240,235,236,230,225,248,48,0,999,999,44.40,40.96,104.50,465,90,0,0,0,529,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,204,325,859,1158,1000,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.62,7.46,8.92,11.8,60.10,63.54,999,0,0,67.40,0,1307,50.2,37.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B1",2020-07-20 17:17:10.113
414,574,192.168.0.101,2020-07-20 17:18:15,"240,235,236,230,225,248,48,0,999,999,44.40,41.00,104.50,465,90,0,0,0,530,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,205,326,860,1158,1000,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.62,7.46,8.99,11.9,60.10,63.50,999,0,0,67.37,0,1309,50.2,37.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A3",2020-07-20 17:18:00.130
421,575,192.168.0.101,2020-07-20 17:19:05,"240,235,237,230,225,248,48,0,999,999,44.40,41.01,104.50,465,90,0,0,0,531,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,205,326,859,1160,1001,180,0.0,180,0.0,-37,0.0,-37,0.0,0.00,49.62,7.46,8.97,11.9,60.10,63.49,999,0,0,67.36,0,1309,50.2,37.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AC",2020-07-20 17:18:49.190
428,576,192.168.0.101,2020-07-20 17:19:54,"240,235,237,230,225,248,48,0,999,999,44.40,41.03,104.50,465,90,0,0,0,532,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,208,328,865,1162,1003,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.62,7.46,8.89,11.8,60.10,63.47,999,0,0,67.34,0,1315,50.2,37.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B8",2020-07-20 17:19:39.223
435,577,192.168.0.101,2020-07-20 17:20:44,"240,235,237,230,225,248,48,0,999,999,44.40,41.26,104.50,465,90,0,0,0,539,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,225,328,870,1166,1005,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.62,7.46,8.86,11.8,60.10,63.24,999,0,0,67.12,0,1322,50.2,37.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3",2020-07-20 17:20:29.253
440,578,192.168.0.101,2020-07-20 17:21:34,"240,235,237,230,225,248,48,0,999,999,44.40,41.13,104.50,465,90,0,0,0,535,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,215,326,865,1163,1003,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.62,7.46,8.90,11.8,60.10,63.37,999,0,0,67.24,0,1315,50.2,37.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB",2020-07-20 17:21:18.270
447,579,192.168.0.101,2020-07-20 17:22:23,"240,235,237,230,225,248,48,0,999,999,44.40,41.08,104.50,465,90,0,0,0,533,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,212,328,865,1164,1004,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.62,7.46,8.97,11.9,60.10,63.42,999,0,0,67.28,0,1316,50.2,37.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B0",2020-07-20 17:22:08.307
454,580,192.168.0.101,2020-07-20 17:23:13,"240,235,237,230,225,248,48,0,999,999,44.40,41.01,104.50,465,90,0,0,0,532,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,206,326,862,1160,1003,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.62,7.46,8.92,11.8,60.10,63.49,999,0,0,67.36,0,1312,50.2,37.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9A",2020-07-20 17:22:58.313
461,581,192.168.0.101,2020-07-20 17:24:02,"240,235,237,230,225,248,48,0,999,999,44.40,41.08,104.50,465,90,0,0,0,534,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,211,328,864,1160,1002,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.62,7.46,8.96,11.9,60.10,63.42,999,0,0,67.29,0,1312,50.2,37.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9F",2020-07-20 17:23:47.347
466,582,192.168.0.101,2020-07-20 17:24:52,"240,235,237,230,225,248,48,0,999,999,44.40,41.05,104.50,465,90,0,0,0,534,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,210,327,863,1161,1003,180,0.0,180,0.0,-37,0.0,-37,0.0,0.00,49.62,7.46,8.89,11.8,60.10,63.45,999,0,0,67.32,0,1314,50.2,37.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A2",2020-07-20 17:24:37.393
473,583,192.168.0.101,2020-07-20 17:25:42,"240,235,237,230,225,248,48,0,999,999,44.40,41.13,104.50,465,90,0,0,0,535,630,810,260,180,4,101,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,213,325,862,1164,1005,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.62,7.46,8.92,11.8,60.10,63.37,999,0,0,67.25,0,1316,50.2,37.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AB",2020-07-20 17:25:26.440
480,584,192.168.0.101,2020-07-20 17:26:31,"240,235,237,230,225,248,48,0,999,999,44.40,41.15,104.50,465,90,0,0,0,535,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.1,216,324,863,1164,1003,180,0.1,180,0.1,-37,0.0,-37,0.0,0.00,49.62,7.46,8.89,11.8,60.10,63.35,999,0,0,67.23,0,1315,50.2,37.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AF",2020-07-20 17:26:15.520
488,585,192.168.0.101,2020-07-20 17:27:21,"240,235,237,230,225,248,48,0,999,999,44.40,41.25,104.50,465,90,0,0,0,539,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,224,327,868,1166,1005,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.62,7.46,8.91,11.8,60.10,63.25,999,0,0,67.12,0,1321,50.2,37.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B6",2020-07-20 17:27:05.537
493,586,192.168.0.101,2020-07-20 17:28:11,"240,235,237,230,225,248,48,0,999,999,44.40,41.21,104.50,465,90,0,0,0,537,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.9,29.6,0.0,220,327,868,1165,1004,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.62,7.46,8.87,11.8,60.10,63.29,999,0,0,67.17,0,1322,50.2,37.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B3",2020-07-20 17:27:54.567
499,587,192.168.0.101,2020-07-20 17:29:00,"240,235,237,230,225,248,48,0,999,999,44.40,41.16,104.50,465,90,0,0,0,536,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,217,328,869,1162,1003,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.62,7.46,8.89,11.8,60.10,63.34,999,0,0,67.21,0,1318,50.2,37.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BF",2020-07-20 17:28:44.620
506,588,192.168.0.101,2020-07-20 17:29:50,"240,235,237,230,225,248,48,0,999,999,44.40,41.19,104.50,465,90,0,0,0,536,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.1,220,329,870,1164,1004,180,0.1,180,0.1,-37,0.1,-37,0.1,0.00,49.62,7.46,8.93,11.9,60.10,63.31,999,0,0,67.19,0,1320,50.2,37.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B0",2020-07-20 17:29:33.627
512,589,192.168.0.101,2020-07-20 17:30:39,"240,235,237,230,225,248,48,0,999,999,44.40,41.27,104.50,465,90,0,0,0,539,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,225,329,872,1166,1005,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.62,7.46,8.89,11.8,60.10,63.23,999,0,0,67.11,0,1325,50.2,37.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C3",2020-07-20 17:30:23.643
520,590,192.168.0.101,2020-07-20 17:31:29,"240,235,237,230,225,248,48,0,999,999,44.40,41.20,104.50,465,90,0,0,0,537,630,810,260,180,4,100,0,0,0,1.6,3.0,25.1,49.8,29.6,0.0,222,331,870,1163,1003,180,0.0,180,0.0,-37,0.1,-37,0.1,0.00,49.62,7.46,8.87,11.8,60.10,63.30,999,0,0,67.17,0,1320,50.2,37.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98",2020-07-20 17:31:13.673
